IL_SMILES,quantified_toxicity,Ionizable_Lipid_Mol_Ratio,Helper_Lipid_Mol_Ratio,Cholesterol_Mol_Ratio,PEG_Lipid_Mol_Ratio,Ionizable_Lipid_to_mRNA_weight_ratio,lnLipid/Cells,lnNA/Cells,lnLipid_concentration,lnNA_concentration,Num_tails,Num_carbon_in_tail,lnMolWt,num_unsaturated_cc_bonds,num_protonatable_nitrogens,num_permanent_cationic_N,formal_net_charge,Helper_lipid_ID_DOPE,Helper_lipid_ID_DSPC,Helper_lipid_ID_MDOA,Cargo_type_mRNA,Cargo_type_siRNA,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_MDA_MB,Sample_weight
CCCCCCCCCOP(=O)(O)OCCNCCCN(C)CCCNCCOP(=O)(O)OCCCCCCCCC,0.95,25.0,30.0,30.0,1.0,11.42298878,4.062422840767837,1.791759469228055,8.2621280236,5.9914645471,2.0,9,6.450111748033678,0.0,3,0,0,False,False,True,True,False,False,False,True,False,0.175393028901931
CCCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCCCC)(CCCCCCCCCC)CCCCCCCCCC,0.95,25.0,30.0,30.0,1.0,13.95181177,4.259280568609575,1.791759469228055,8.4589855214,5.9914645471,4.0,16,6.669895219113443,0.0,0,1,1,False,False,True,True,False,False,False,True,False,0.175393028901931
CCCCC(CC)CCC(=O)Oc1cc(CNCCCN2CCN(CCCN)CC2)cc(OC(=O)CCC(CC)CCCC)c1,1.0,35.0,16.0,46.5,2.5,10.0,3.044522437723423,1.0986122886681098,6.9565454432,5.0106352941,2.0,8,6.448824518624765,0.0,4,0,0,True,False,False,True,False,True,False,False,False,0.17382604987881511
CCCCC(CC)C(=O)Oc1cc(CNCCN2CCN(C)CC2)cc(OC(=O)C(CC)CCCC)c1,1.0,35.0,16.0,46.5,2.5,10.0,3.044522437723423,1.0986122886681098,6.9565454432,5.0106352941,2.0,7,6.2514317100526755,0.0,3,0,0,True,False,False,True,False,True,False,False,False,0.17382604987881511
CCCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCNCCCCN(CCCNCCOP(=O)(O)OCCCCCCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCCCCCCCCC,0.95,25.0,30.0,30.0,1.0,22.08559711,4.713378512729886,1.791759469228055,8.9130832716,5.9914645471,3.0,16,7.118592213580745,0.0,4,0,0,False,False,True,True,False,False,False,True,False,0.175393028901931
CCCC1CCC(c2ccc(C#CCC(CCO)CCN(CC#Cc3ccc(C4CCC(CCC)CC4)cc3)CC#Cc3ccc(C4CCC(CCC)CC4)cc3)cc2)CC1,0.933,30.24073460778432,20.787634408602152,40.0,1.85592,10.0,3.4339872044851463,1.3862943611198906,7.3460102099,5.2983173666,3.0,7,6.7084344498181725,3.0,1,0,0,True,False,False,True,False,False,True,False,False,0.36015872420039213
CCCCCCCCCCCCCCOP(=O)(O)OCCNCCNCCNCCNCCNCCOP(=O)(O)OCCCCCCCCCCCCCC,0.95,25.0,30.0,30.0,1.0,14.69359701,4.310369302152258,1.791759469228055,8.5100739094,5.9914645471,2.0,14,6.722782611096622,0.0,5,0,0,False,False,True,True,False,False,False,True,False,0.175393028901931
CCCCCCCCCCOC(=O)CCCN(CCCC(=O)OCCCCCCCCCC)CC1CCC(N(CCCC(=O)OCCCCCCCCCC)CCCC(=O)OCCCCCCCCCC)C(OC2C(O)C(OC3CCC(C)(O)C(N(C)CCCC(=O)OCCCCCCCCCC)C3O)C(N(CCCC(=O)OCCCCCCCCCC)CCCC(=O)OCCCCCCCCCC)CC2N(CCCC(=O)OCCCCCCCCCC)CCCC(=O)OCCCCCCCCCC)O1,1.0,15.0,15.0,30.0,3.0,20.0,3.9318256327243257,1.252762968495368,7.7485376741,5.0694700798,9.0,10,7.818356657132664,0.0,5,0,0,True,False,False,True,False,False,False,True,False,0.17382604987881511
CCCCCCCCCOP(=O)(O)OCCNCCNCCNCCNCCNCCOP(=O)(O)OCCCCCCCCC,0.95,25.0,30.0,30.0,1.0,12.20471466,4.127514527297998,1.791759469228055,8.3272184234,5.9914645471,2.0,9,6.537932855896884,0.0,5,0,0,False,False,True,True,False,False,False,True,False,0.175393028901931
CCCCOP(=O)(O)OCCN(C)CCN(CCN(C)CCOP(=O)(O)OCCCC)CCN(C)CCOP(=O)(O)OCCCC,0.95,25.0,30.0,30.0,1.0,12.87673241,4.180272411504766,1.791759469228055,8.3799773051,5.9914645471,3.0,4,6.592686935965254,0.0,4,0,0,False,False,True,True,False,False,False,True,False,0.175393028901931
CCCCCCOP(=O)(O)OCCNCCNCCNCCNCCNCCOP(=O)(O)OCCCCCC,0.95,25.0,30.0,30.0,1.0,10.71138525,3.9992446748880974,1.791759469228055,8.1989501881,5.9914645471,2.0,6,6.40802619360887,0.0,5,0,0,False,False,True,True,False,False,False,True,False,0.175393028901931
CCCCCCN(CCCCCC)CCCCC(NC(=O)C(CCCCN(CCCCCC)CCCCCC)NC(=O)C(CCCCN(CCCCCC)CCCCCC)NC(=O)C(CCCCN(CCCCCC)CCCCCC)NC(=O)C(CCCCN(CCCCCC)CCCCCC)NC(C)=O)C(N)=O,0.93137,46.3,9.4,42.7,1.6,28.743347027782026,5.442187278010002,2.1972245773362196,10.047357567,6.8023947633,10.0,6,7.341200597733181,0.0,5,0,0,False,True,False,True,False,False,False,False,True,0.40698831210159975
CCCCCCCOP(=O)(O)OCCNCCCN(CCCN(C)C)CCOP(=O)(O)OCCCCCCC,0.95,25.0,30.0,30.0,1.0,10.67632407,3.996026235560703,1.791759469228055,8.1957309393,5.9914645471,2.0,7,6.404763887324663,0.0,3,0,0,False,False,True,True,False,False,False,True,False,0.175393028901931
CCCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCC)(CCCCCC)CCCCCC,0.95,25.0,30.0,30.0,1.0,10.46737648,3.976628069351697,1.791759469228055,8.1763325398,5.9914645471,4.0,14,6.383396831558544,0.0,0,1,1,False,False,True,True,False,False,False,True,False,0.175393028901931
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)CCN(C)CCN(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC,1.0,56.49717514,0.0,43.50282486,0.0,27.63669173,6.314876573900583,2.995732273553991,9.533752698,6.2146080984,3.0,12,7.006427074945506,0.0,3,1,0,False,False,False,True,False,True,False,False,False,0.17382604987881511
CCCCCCCCCCCCCCOP(=O)(O)OCCNCCNCCN(CCNCCNCCOP(=O)(O)OCCCCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCCCCCCC,0.95,25.0,30.0,30.0,1.0,20.36091005,4.632829615173777,1.791759469228055,8.832535177,5.9914645471,3.0,14,7.048852850746255,0.0,5,0,0,False,False,True,True,False,False,False,True,False,0.175393028901931
CCCCCCCCCCCCCCCCOP(=O)(O)OCCNCCN(CCOP(=O)(O)OCCCCCCCCCCCCCCCC)CCN(CCNCCOP(=O)(O)OCCCCCCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCCCCCCCCC,0.95,25.0,30.0,30.0,1.0,27.25513369,4.921991082575772,1.791759469228055,9.1216960261,5.9914645471,4.0,16,7.340247832810801,0.0,4,0,0,False,False,True,True,False,False,False,True,False,0.175393028901931
CCCCCCC(O)CN(CCC(O)C(=O)N(CC(O)CCCCCC)C1CC(N(CC(O)CCCCCC)CC(O)CCCCCC)C(OC2OC(CN(CC(O)CCCCCC)CC(O)CCCCCC)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N(CC(O)CCCCCC)CC(O)CCCCCC)C1O)CC(O)CCCCCC,1.0,15.0,15.0,30.0,3.0,20.0,3.9318256327243257,1.252762968495368,7.7485376741,5.0694700798,9.0,8,7.4619524124907,0.0,4,0,0,True,False,False,True,False,False,False,True,False,0.17382604987881511
CCCCCCCCC(O)CN(CC(O)CCCCCCCC)CC1CCC(N(CC(O)CCCCCCCC)CC(O)CCCCCCCC)C(OC2C(O)C(OC3CCC(C)(O)C(N(C)CC(O)CCCCCCCC)C3O)C(N(CC(O)CCCCCCCC)CC(O)CCCCCCCC)CC2N(CC(O)CCCCCCCC)CC(O)CCCCCCCC)O1,1.0,15.0,15.0,30.0,3.0,20.0,3.9318256327243257,1.252762968495368,7.7485376741,5.0694700798,9.0,10,7.525638896873839,0.0,5,0,0,True,False,False,True,False,False,False,True,False,0.17382604987881511
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(C(C)C)CCN(CCN(C(C)C)CCC(=O)OCCCCCCCCCCCCCC)CCN(C(C)C)CCC(=O)OCCCCCCCCCCCCCC,1.0,56.49717514,0.0,43.50282486,0.0,40.36503759,6.693696277652859,2.995732273553991,9.9125721622,6.2146080984,2.0,14,6.979806136726121,0.0,4,1,0,False,False,False,True,False,True,False,False,False,0.17382604987881511
CCCCCCCCCCCCC(O)CN(CCCCC(NC(=O)C(CCCCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)NC(=O)C(CCCCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)NC(C)=O)C(N)=O)CC(O)CCCCCCCCCCCC,0.57843,46.3,9.4,42.7,1.6,29.598137699434027,5.471367331307786,2.1972245773362196,10.0765375106,6.8023947633,6.0,14,7.449413650457998,0.0,3,0,0,False,True,False,True,False,False,False,False,True,12.106471509751827
CCCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCCCCCCC)CCCCCCCCCCCCC,0.95,25.0,30.0,30.0,1.0,12.4405969,4.146351523139102,1.791759469228055,8.3460560552,5.9914645471,3.0,14,6.668615720989511,0.0,1,0,0,False,False,True,True,False,False,False,True,False,0.175393028901931
CCCCCCOP(=O)(O)OCCNCCCN(C)CCCN(CCOP(=O)(O)OCCCCCC)CCOP(=O)(O)OCCCCCC,0.95,25.0,30.0,30.0,1.0,13.60586653,4.234531525132799,1.791759469228055,8.4342375787,5.9914645471,3.0,6,6.629105624481172,0.0,3,0,0,False,False,True,True,False,False,False,True,False,0.175393028901931
CCCCCCCCCCCCCCOP(=O)(O)OCCNCCNCCN(CCOP(=O)(O)OCCCCCCCCCCCCCC)CCN(CCNCCOP(=O)(O)OCCCCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCCCCCCC,0.95,25.0,30.0,30.0,1.0,26.0282231,4.876273960975901,1.791759469228055,9.0759789207,5.9914645471,4.0,14,7.294341293205828,0.0,5,0,0,False,False,True,True,False,False,False,True,False,0.175393028901931
CCCCCCCCCOP(=O)(O)OCCNCCCNCCCCN(CCCNCCOP(=O)(O)OCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCC,0.95,25.0,30.0,30.0,1.0,16.85894417,4.44611256336788,1.791759469228055,8.6458168106,5.9914645471,3.0,9,6.846033055020793,0.0,4,0,0,False,False,True,True,False,False,False,True,False,0.175393028901931
CCCCCCCCCCCN(CCCCCCCCCCC)CCOP(=O)(O)OCCCCC,0.95,25.0,30.0,30.0,1.0,9.205049844,3.8506846749072343,1.791759469228055,8.0503908326,5.9914645471,3.0,11,6.307817892141022,0.0,1,0,0,False,False,True,True,False,False,False,True,False,0.175393028901931
CCCCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCCCC)CCCCC(NC(=O)C(CCCCN(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)NC(=O)C(CCCCN(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)NC(=O)C(CCCCN(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)NC(=O)C(CCCCN(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)NC(C)=O)C(N)=O,0.93137,46.3,9.4,42.7,1.6,33.69242652647712,5.600417789010713,2.1972245773362196,10.2055879299,6.8023947633,10.0,18,8.07893719048451,0.0,5,0,0,False,True,False,True,False,False,False,False,True,0.40698831210159975
CCCCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCCCCCCC,0.95,25.0,30.0,30.0,1.0,8.956161609,3.823864964980271,1.791759469228055,8.023568775,5.9914645471,2.0,14,6.2280473852887,0.0,1,0,0,False,False,True,True,False,False,False,True,False,0.175393028901931
CCCCCC(=O)OC(CCCC)CN(CCCN(C)C)CC(CCCC)OC(=O)CCCCC,0.773,40.0,16.760517473118295,32.25093754041126,1.8704737500000015,10.0,4.61512051684126,2.3978952727983707,8.5271435223,6.3099182782,2.0,6,6.214194012700532,0.0,2,0,0,True,False,False,True,False,False,True,False,False,3.70081600478993
CCCCCCCCCCOP(=O)(O)OCCN(CCOP(=O)(O)OCCCCCCCCCC)CCN1CCN(CCOP(=O)(O)OCCCCCCCCCC)CC1,0.95,25.0,30.0,30.0,1.0,16.3078662,4.413274919130455,1.791759469228055,8.6129796214,5.9914645471,3.0,10,6.8277516538782,0.0,3,0,0,False,False,True,True,False,False,False,True,False,0.175393028901931
CC/C=C/CCSCC(C)C(=O)OCCOC(=O)CCN(CCC(=O)OCCOC(=O)C(C)CSCC/C=C/CC)CCN(CCN(CCC(=O)OCCOC(=O)C(C)CSCC/C=C/CC)CCC(=O)OCCOC(=O)C(C)CSCC/C=C/CC)CCN(CCC(=O)OCCOC(=O)C(C)CSCC/C=C/CC)CCC(=O)OCCOC(=O)C(C)CSCC/C=C/CC,0.95594,23.80952381,23.80952381,47.61904762,4.761904762,19.46459718,3.9052298430594576,1.252762968495368,7.6994709616,5.0470315093,6.0,6,7.57546054129233,6.0,4,0,0,True,False,False,True,False,False,False,True,False,0.1901824899035417
CCCCOP(=O)(O)OCCNCCCN(CCCCN(CCCNCCOP(=O)(O)OCCCC)CCOP(=O)(O)OCCCC)CCOP(=O)(O)OCCCC,0.95,25.0,30.0,30.0,1.0,16.30405134,4.41304379895924,1.791759469228055,8.6127487957,5.9914645471,4.0,4,6.813311623637029,0.0,4,0,0,False,False,True,True,False,False,False,True,False,0.175393028901931
CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCC(NC(C)=O)C(N)=O,0.87255,46.3,9.4,42.7,1.6,18.314397234029645,4.993931071314674,2.1972245773362196,9.5991014073,6.8023947633,2.0,12,6.236103409966799,0.0,1,0,0,False,True,False,True,False,False,False,False,True,1.9437106141890255
CCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCC,1.0,38.5,30.0,30.0,1.5,9.295424298552511,2.7423936851739628,0.9409833444645266,6.4312666676,4.6298627986,4.0,6,7.21229004371179,0.0,3,0,0,True,False,False,True,False,True,False,False,False,0.17382604987881511
CCCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCCCC)(CCCCCCCCCC)CCCCCCCCCC,0.95,25.0,30.0,30.0,1.0,13.4540353,4.223473016749829,1.791759469228055,8.4231791713,5.9914645471,4.0,14,6.633659164698517,0.0,0,1,1,False,False,True,True,False,False,False,True,False,0.175393028901931
CCCCCCCCOP(=O)(O)OCCNCCN(CCN)CCNCCOP(=O)(O)OCCCCCCCC,0.95,25.0,30.0,30.0,1.0,10.94274289,4.020226336554273,1.791759469228055,8.2199320525,5.9914645471,2.0,8,6.429290353720401,0.0,4,0,0,False,False,True,True,False,False,False,True,False,0.175393028901931
CCCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCCC)c(CNCCN(CCN)CCN)c(OC(=O)C(C)CCCCC)c1,0.9772,35.0,16.0,46.5,2.5,10.0,3.044522437723423,1.0986122886681098,6.9565454432,5.0106352941,3.0,7,6.498217388343333,0.0,4,0,0,True,False,False,True,False,True,False,False,False,0.41679502927195267
CCCC1CCC(c2ccc(C#CCN(CC#Cc3ccc(C4CCC(CCC)CC4)cc3)CCCN(C)CCCN(CC#Cc3ccc(C4CCC(CCC)CC4)cc3)CC#Cc3ccc(C4CCC(CCC)CC4)cc3)cc2)CC1,0.946,22.521674709168465,20.78763440860215,40.0,1.8559199999999996,10.0,3.4339872044851463,1.3862943611198906,7.3460102099,5.2983173666,4.0,4,7.002834523031943,4.0,3,0,0,True,False,False,True,False,False,True,False,False,0.18397519105733157
CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCCC(NC(=O)C(CCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC)NC(=O)C(CCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC)NC(=O)C(CCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC)NC(=O)C(CCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC)NC(C)=O)C(N)=O,0.5,46.3,9.4,42.7,1.6,31.915138886696393,5.546430998661373,2.1972245773362196,10.1516011414,6.8023947633,10.0,12,7.776611786984175,0.0,5,0,0,False,True,False,True,False,False,False,False,True,13.974475882649985
CCCCCCc1ccc(C#CCN(C)CC#Cc2ccc(CCCCCC)cc2)cc1,0.9635,40.0,14.37083333333334,27.652657442131144,1.2830280000000005,10.0,3.4339872044851463,1.3862943611198906,7.3460102099,5.2983173666,2.0,7,6.060701388831776,2.0,1,0,0,True,False,False,True,False,False,True,False,False,0.26416753880628513
CCCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCCCCCC,0.95,25.0,30.0,30.0,1.0,9.95171455,3.9270805248385865,1.791759469228055,8.1267841695,5.9914645471,2.0,16,6.333054025428659,0.0,1,0,0,False,False,True,True,False,False,False,True,False,0.175393028901931
CCCCOP(=O)(O)OCCNCCN(CCNCCOP(=O)(O)OCCCC)CCN(CCOP(=O)(O)OCCCC)CCOP(=O)(O)OCCCC,0.95,25.0,30.0,30.0,1.0,15.3084984,4.350826069977586,1.791759469228055,8.550531251,5.9914645471,4.0,4,6.765958968683097,0.0,4,0,0,False,False,True,True,False,False,False,True,False,0.175393028901931
CCCCC(C)C(=O)Oc1cc(CNCCN2CCN(CCN)CC2)cc(OC(=O)C(C)CCCC)c1,1.0,35.0,16.0,46.5,2.5,10.0,3.044522437723423,1.0986122886681098,6.9565454432,5.0106352941,2.0,6,6.253334458633961,0.0,4,0,0,True,False,False,True,False,True,False,False,False,0.17382604987881511
CCCCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCC,0.71572,38.5,30.0,30.0,1.5,10.835055223982987,4.230027110387532,1.9810014688665831,7.9189051799,5.669880923,4.0,10,7.365449709933168,0.0,3,0,0,True,False,False,True,False,True,False,False,False,5.516585952076069
CCCCCCCCCCCCOC(=O)CCSCCCC(=N)Nc1ccc(CCCCCCCCCC)cc1,0.97,17.3,12.5,24.2,1.0,10.0,3.4339872044851463,1.3862943611198906,7.3460102099,5.2983173666,2.0,12,6.35603821384007,0.0,1,0,0,True,False,False,True,False,False,True,False,False,0.37554320393492263
CCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCCCCC)CCCCCCCCCCC,0.95,25.0,30.0,30.0,1.0,11.19615573,4.042713994297558,1.791759469228055,8.2424194469,5.9914645471,3.0,13,6.4938476327298496,0.0,1,0,0,False,False,True,True,False,False,False,True,False,0.175393028901931
CCCCCCCCCCC(CN(CCCN(C)C)CC(CCCCCCCCCC)OC(=O)CCCCC)OC(=O)CCCCC,0.83233,37.09334344650188,20.78763440860215,40.0,2.3198999999999996,10.0,4.61512051684126,2.3978952727983707,8.5271435223,6.3099182782,2.0,12,6.504463307900327,0.0,2,0,0,True,False,False,True,False,False,True,False,False,2.6468822263607725
CCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCC)c(CNCCN(C)C)c(OC(=O)C(C)CCCC)c1,1.0,35.0,16.0,46.5,2.5,10.0,3.044522437723423,1.0986122886681098,6.9565454432,5.0106352941,3.0,6,6.334685389150466,0.0,2,0,0,True,False,False,True,False,True,False,False,False,0.17382604987881511
CCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCC)CCCCC(NC(=O)C(CCCCN(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)NC(C)=O)C(N)=O,0.94118,46.3,9.4,42.7,1.6,26.70858891396786,5.369095962135027,2.1972245773362196,9.9742660954,6.8023947633,4.0,16,7.10179622797979,0.0,2,0,0,False,True,False,True,False,False,False,False,True,0.21712717831480838
