cv_1_pred_quantified_toxicity,quantified_toxicity,smiles,Formulation,Helper_lipid_ID,Comment,Lipid_name,Experiment_ID,Cargo_type,Model_type,Experiment_weight,toxicity_class,unnormalized_toxicity,Prediction_split_name
0.9205219,0.95,CCCCCCOP(=O)(O)OCCNCCNCCNCCN(CCNCCOP(=O)(O)OCCCCCC)CCOP(=O)(O)OCCCCCC,Liu_iphos,MDOA,,28A3-P6,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.7998985,0.8431372548999999,CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCC(NC(=O)C(CCCN(CCCCCCCCCCCC)CCCCCCCCCCCC)NC(=O)C(CCCN(CCCCCCCCCCCC)CCCCCCCCCCCC)NC(C)=O)C(N)=O,Lin_peptide,DSPC,,a12orn-3,Lin_peptide,mRNA,MDA_MB,1.0,0,0.8431372548999999,Lin_peptide
0.936298,0.952,CCCCCCc1ccc(C#CCN(CC)CC#Cc2ccc(CCCCCC)cc2)cc1,Han_a3,DOPE,,B2-2,Han_a3,mRNA,HepG2,1.0,0,0.952,Han_a3
0.9173845,0.95,CCCCCCCCCCCOP(=O)(O)OCCNCCNCCNCCNCCNCCOP(=O)(O)OCCCCCCCCCCC,Liu_iphos,MDOA,,28A2-P11,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.808692,0.8130193906,CCCCCCCCCCCCC(O)CN(CCC(O)C(=O)N(CC(O)CCCCCCCCCCCC)C1CC(N(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)C(OC2OC(CN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)C1O)CC(O)CCCCCCCCCCCC,xyu,DOPE,,AM-EP14,Yu_Aminoglycoside,mRNA,IGROV1,1.0,0,0.8130193906,Yu_Aminoglycoside
0.9291111,0.95,CCCCCCCCCCCCOP(=O)(O)OCCNCCCNCCCNCCCNCCOP(=O)(O)OCCCCCCCCCCCC,Liu_iphos,MDOA,,25A2-P12,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.9156227,0.95,CCCCCCCCCCCCOP(=O)(O)OCCNCCCN(CCCN(CCCNCCOP(=O)(O)OCCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCCCCC,Liu_iphos,MDOA,,25A4-P12,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.92736834,0.95,CCCCCCCCCOP(=O)(O)OCCN(CCCCCCCC)CCCCCCCC,Liu_iphos,MDOA,,9A1-P9,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.93573815,0.95,CCCCOP(=O)(O)OCCNCCCN1CCN(CCCNCCOP(=O)(O)OCCCC)CC1,Liu_iphos,MDOA,,23A2-P4,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.93166834,0.95,CCCCCCCCCCCCCCOP(=O)(O)OCCNCCN(CCNCCOP(=O)(O)OCCCCCCCCCCCCCC)CCNCCOP(=O)(O)OCCCCCCCCCCCCCC,Liu_iphos,MDOA,,27A3-P14,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.94020337,0.95,CCCCCCCOP(=O)(O)OCC[N+](CCCCCC)(CCCCCC)CCCCCC,Liu_iphos,MDOA,,15A1-P7,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.96705586,0.9559386973,N(CCC(=O)OCCOC(=O)C(C)CSCCC/C=C/C)(CCC(=O)OCCOC(=O)C(C)CSCCC/C=C/C)CCCN1CCN(C)CC1,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2721",2A2-4T,Lee_unsat,mRNA,IGROV1,1.0,0,0.9559386973,Lee_unsat
0.9406291,0.95,CCCCCCCCCCCCCCCOP(=O)(O)OCCN(CCOP(=O)(O)OCCCCCCCCCCCCCCC)CCN1CCN(CCOP(=O)(O)OCCCCCCCCCCCCCCC)CC1,Liu_iphos,MDOA,,20A3-P15,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.9320731,0.95,CCCCCCCCCCCCCCOP(=O)(O)OCCNCCOCCOCCNCCOP(=O)(O)OCCCCCCCCCCCCCC,Liu_iphos,MDOA,,19A2-P14,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.9828135,1.0,CCCCCCCCCC(=O)Oc1cc(CNCCN(C)CCN)cc(OC(=O)CCCCCCCCC)c1,Lxue,DOPE,Tox,1-a2-9,Xue_CAD_LNP,mRNA,HeLa,1.0,0,1.0,Xue_CAD_LNP
0.9206692,0.95,CCCCCCCCOP(=O)(O)OCCNCCCNCCCN(CCCNCCOP(=O)(O)OCCCCCCCC)CCOP(=O)(O)OCCCCCCCC,Liu_iphos,MDOA,,25A3-P8,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.92168635,0.95,CCCCCCCCOP(=O)(O)OCCN(CCCCCC)CCCCCC,Liu_iphos,MDOA,,8A1-P8,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.9683677,1.0,CCCCCCCCCCCCCCCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCC,Han_amidine,DOPE,Computed with aid lipid molwt as 865,4T-O14,Han_amidine,mRNA,HepG2,1.0,0,1.0,Han_amidine
0.9609375,0.937,CCCCCCc1ccc(C#CCN(CC)CCN(CC)CC#Cc2ccc(CCCCCC)cc2)cc1,Han_a3,DOPE,,B21-2,Han_a3,mRNA,HepG2,1.0,0,0.937,Han_a3
0.92448246,0.97,CCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCNCCN1CCN(CCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCC)CC1,Han_amidine,DOPE,Computed with aid lipid molwt as 865,24T-O12,Han_amidine,mRNA,HepG2,1.0,0,0.97,Han_amidine
0.979287,1.0,CCCCCCCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCCCCCC)c1,Lxue,DOPE,Tox,5-a2-7,Xue_CAD_LNP,mRNA,HeLa,1.0,0,1.0,Xue_CAD_LNP
0.9651997,1.0,CCCCCC(C)CCC(=O)Oc1cc(CNCCCN)cc(OC(=O)CCC(C)CCCCC)c1,Lxue,DOPE,Tox,11-a2-9b,Xue_CAD_LNP,mRNA,HeLa,1.0,0,1.0,Xue_CAD_LNP
0.934951,0.9559386973,N(CCN(CCC(=O)OCCOC(=O)C(C)CSCC/C=C/CC)(CCC(=O)OCCOC(=O)C(C)CSCC/C=C/CC))(CCN(CCC(=O)OCCOC(=O)C(C)CSCC/C=C/CC)(CCC(=O)OCCOC(=O)C(C)CSCC/C=C/CC))CCN(CCC(=O)OCCOC(=O)C(C)CSCC/C=C/CC)(CCC(=O)OCCOC(=O)C(C)CSCC/C=C/CC),Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2699",6A3-3T,Lee_unsat,mRNA,IGROV1,1.0,0,0.9559386973,Lee_unsat
0.9197152,0.955,CCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCN(CCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCC)CCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCC,Han_amidine,DOPE,Computed with aid lipid molwt as 865,22T-O14,Han_amidine,mRNA,HepG2,1.0,0,0.955,Han_amidine
0.9314426,0.95,CCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCC)CCCCCC,Liu_iphos,MDOA,,8A1-P13,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.8661245,0.931372549,CCCCCCCCCCC(O)CN(CCCCC(NC(=O)C(CCCCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)NC(C)=O)C(N)=O)CC(O)CCCCCCCCCC,Lin_peptide,DSPC,,e12-2,Lin_peptide,mRNA,MDA_MB,1.0,0,0.931372549,Lin_peptide
0.9425239,0.95,CCCCCCCCCCCCCCCOP(=O)(O)OCCNCCOCCOCCNCCOP(=O)(O)OCCCCCCCCCCCCCCC,Liu_iphos,MDOA,,19A2-P15,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.9547645,1.0,CCCCc1ccc(C#CCN(CC#Cc2ccc(CCCC)cc2)c2ccccc2)cc1,Han_a3,DOPE,,A6-2,Han_a3,mRNA,HepG2,1.0,0,1.0,Han_a3
0.9715596,1.0,CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCN2CCN(C)CC2)c(OC(=O)CCC(CC)CCCC)c1,Lxue,DOPE,Tox,9-a3-9b2,Xue_CAD_LNP,mRNA,HeLa,1.0,0,1.0,Xue_CAD_LNP
0.9218076,0.95,CCCCCCCCCCCCOP(=O)(O)OCCNCCN(CCN)CCNCCOP(=O)(O)OCCCCCCCCCCCC,Liu_iphos,MDOA,,27A2-P12,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.91470796,0.95,CCCCCCCCCCCOP(=O)(O)OCCNCCCNCCCNCCCNCCOP(=O)(O)OCCCCCCCCCCC,Liu_iphos,MDOA,,25A2-P11,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.89821196,0.95,CCCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCCCCCC)(CCCCCCCCCCCC)CCCCCCCCCCCC,Liu_iphos,MDOA,,18A1-P16,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.9330048,0.93,CCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCC,Han_amidine,DOPE,Computed with aid lipid molwt as 865,16T-O14,Han_amidine,mRNA,HepG2,1.0,0,0.93,Han_amidine
0.8736895,0.85,CCCCCCCOP(=O)(O)OCCNCCCC,Liu_iphos,MDOA,,1A1-P7,Liu_iphos,mRNA,IGROV1,0.3,0,0.85,Liu_iphos
0.9274883,0.95,CCCCCCCOP(=O)(O)OCCNCCNCCNCCN(CCNCCOP(=O)(O)OCCCCCCC)CCOP(=O)(O)OCCCCCCC,Liu_iphos,MDOA,,28A3-P7,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.9387298,0.95,CCCCCCCOP(=O)(O)OCCNCCN(CCOP(=O)(O)OCCCCCCC)CCN(CCNCCOP(=O)(O)OCCCCCCC)CCOP(=O)(O)OCCCCCCC,Liu_iphos,MDOA,,24A4-P7,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.94087833,0.9195402299,OCCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C(C)\CCC=C(C)C)CCCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C(C)\CCC=C(C)C)(CCC(=O)OCCOC(=O)C(C)CSC/C=C(C)\CCC=C(C)C),Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2717",3A4-Ne,Lee_unsat,mRNA,IGROV1,1.0,0,0.9195402299,Lee_unsat
0.8832128,0.9405,CCCC1CCC(c2ccc(C#CCC(CC#Cc3ccc(C4CCC(CCC)CC4)cc3)CCN(CCN(CC#Cc3ccc(C4CCC(CCC)CC4)cc3)CC#Cc3ccc(C4CCC(CCC)CC4)cc3)CCN(CC#Cc3ccc(C4CCC(CCC)CC4)cc3)CC#Cc3ccc(C4CCC(CCC)CC4)cc3)cc2)CC1,Han_a3,DOPE,,C29-6,Han_a3,mRNA,HepG2,1.0,0,0.9405,Han_a3
0.9613445,0.9495,CCCCCCc1ccc(C#CCN(CC#Cc2ccc(CCCCCC)cc2)CCN2CCN(C)CC2)cc1,Han_a3,DOPE,,B18-2,Han_a3,mRNA,HepG2,1.0,0,0.9495,Han_a3
0.89124095,0.95,CCCCCCCCCCCCCCCOP(=O)(O)OCCNCCN(CCNCCOP(=O)(O)OCCCCCCCCCCCCCCC)CCN(CCOP(=O)(O)OCCCCCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCCCCCCCC,Liu_iphos,MDOA,,27A4-P15,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.9469761,0.9724666666666668,CCCCC(C)CCC(=O)Oc1cc(OC(=O)CCC(C)CCCC)c(CNCCCN2CCN(CCCN)CC2)c(OC(=O)CCC(C)CCCC)c1,Lxue,DOPE,Tox,4-a3-8b,Xue_CAD_LNP,mRNA,HeLa,1.0,0,0.9724666666666668,Xue_CAD_LNP
0.8786014,0.95,CCCCCCCCNCCOP(=O)(O)OCCCCC,Liu_iphos,MDOA,,3A1-P5,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.92748815,0.95,CCCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCCCCCC)CCCCCCCCCCCC,Liu_iphos,MDOA,,11A1-P14,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.9408555,0.95,CCCCCCCCCCCOP(=O)(O)OCCNCCCN1CCN(CCCN(CCOP(=O)(O)OCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCCCC)CC1,Liu_iphos,MDOA,,23A3-P11,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.9468493,0.95,CCCCCCCCCCOP(=O)(O)OCCN(CCCN(C)C)CCCN(CCOP(=O)(O)OCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCCC,Liu_iphos,MDOA,,21A3-P10,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.9327451,0.95,CCCCCCCCCCCCCCOP(=O)(O)OCCNCCN(CCN)CCNCCOP(=O)(O)OCCCCCCCCCCCCCC,Liu_iphos,MDOA,,27A2-P14,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.98143786,1.0,CCCCC(CC)C(=O)Oc1cc(CNCCN(C)CCN)cc(OC(=O)C(CC)CCCC)c1,Lxue,DOPE,Tox,1-a2-7b2,Xue_CAD_LNP,mRNA,HeLa,1.0,0,1.0,Xue_CAD_LNP
0.94729596,0.95,CCCCCCCCCCCC[N+](CCCCCCCCCCCC)(CCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCC,Liu_iphos,MDOA,,18A1-P7,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.9391729,0.95,CCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCCCCC,Liu_iphos,MDOA,,13A1-P12,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.70844936,0.6885245902,CCCCCCCCCCCCC(O)N(CC1OC(OC2C(OC3OC(CO)C(O)C3O)C(O)C(N(C(O)CCCCCCCCCCCC)C(O)CCCCCCCCCCCC)CC2N(C(O)CCCCCCCCCCCC)C(O)CCCCCCCCCCCC)C(N(C(O)CCCCCCCCCCCC)C(O)CCCCCCCCCCCC)C(O)C1O)C(O)CCCCCCCCCCCC,zhang,DSPC,,RB-C12,Zhang_Aminoglycoside,siRNA,HeLa,1.0,2,0.6885245902,Zhang_Aminoglycoside
0.9736491,1.0,CCCCC(C)C(=O)Oc1cc(CNCCCN(C)CCCN)cc(OC(=O)C(C)CCCC)c1,Lxue,DOPE,Tox,2-a2-6b,Xue_CAD_LNP,mRNA,HeLa,1.0,0,1.0,Xue_CAD_LNP
0.9208847,0.95,CCCCCCCOP(=O)(O)OCCN(CCCCCC)CCCCCC,Liu_iphos,MDOA,,8A1-P7,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.9646236,1.0,N(CCC(=O)OCCOC(=O)C(C)CSCCCCC=C)(CCC(=O)OCCOC(=O)C(C)CSCCCCC=C)CCN(C)C,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2771",2A9-5,Lee_unsat,mRNA,IGROV1,1.0,0,1.0,Lee_unsat
0.96203315,0.9444333333333336,CCCCCCCCCC(=O)Oc1cc(CNCCN2CCN(CCN)CC2)cc(OC(=O)CCCCCCCCC)c1,Lxue,DOPE,Tox,3-a2-9,Xue_CAD_LNP,mRNA,HeLa,1.0,0,0.9444333333333336,Xue_CAD_LNP
0.97962576,0.9908333333333332,CCCCC(CC)C(=O)Oc1cc(CNCCN(CCN)CCN)cc(OC(=O)C(CC)CCCC)c1,Lxue,DOPE,Tox,12-a2-7b2,Xue_CAD_LNP,mRNA,HeLa,1.0,0,0.9908333333333332,Xue_CAD_LNP
0.9733496,1.0,N(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC)(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC)CCN(C)C,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2708",2A9-SC8,Lee_unsat,mRNA,IGROV1,1.0,0,1.0,Lee_unsat
0.93691707,0.95,CCCCOP(=O)(O)OCCN(CCCN(C)C)CCCN(CCOP(=O)(O)OCCCC)CCOP(=O)(O)OCCCC,Liu_iphos,MDOA,,21A3-P4,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.9209934,0.95,CCCCCCCCOP(=O)(O)OCCNCCCN1CCN(CCCN(CCOP(=O)(O)OCCCCCCCC)CCOP(=O)(O)OCCCCCCCC)CC1,Liu_iphos,MDOA,,23A3-P8,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.97603625,1.0,CCCCC(C)C(=O)Oc1cc(CNCCN(C)CCN)cc(OC(=O)C(C)CCCC)c1,Lxue,DOPE,Tox,1-a2-6b,Xue_CAD_LNP,mRNA,HeLa,1.0,0,1.0,Xue_CAD_LNP
0.92058116,0.85,CCCCCCCOP(=O)(O)OCCN(CCCN1CCN(CCCN(CCOP(=O)(O)OCCCCCCC)CCOP(=O)(O)OCCCCCCC)CC1)CCOP(=O)(O)OCCCCCCC,Liu_iphos,MDOA,,23A4-P7,Liu_iphos,mRNA,IGROV1,0.3,0,0.85,Liu_iphos
0.9416718,0.95,CCCCCCCCCCCOP(=O)(O)OCCN(CCCN1CCN(CCCN(CCOP(=O)(O)OCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCCCC)CC1)CCOP(=O)(O)OCCCCCCCCCCC,Liu_iphos,MDOA,,23A4-P11,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.9728233,0.9948666666666668,CCCCC(CC)CCC(=O)Oc1cc(CNCCN2CCN(C)CC2)cc(OC(=O)CCC(CC)CCCC)c1,Lxue,DOPE,Tox,9-a2-9b2,Xue_CAD_LNP,mRNA,HeLa,1.0,0,0.9948666666666668,Xue_CAD_LNP
0.928294,0.95,CCCCCCCCOP(=O)(O)OCCNCCN(CCNCCOP(=O)(O)OCCCCCCCC)CCNCCOP(=O)(O)OCCCCCCCC,Liu_iphos,MDOA,,27A3-P8,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.92133,0.95,CCCCCOP(=O)(O)OCCNCCN(CCOP(=O)(O)OCCCCC)CCN(CCOP(=O)(O)OCCCCC)CCN(CCNCCOP(=O)(O)OCCCCC)CCOP(=O)(O)OCCCCC,Liu_iphos,MDOA,,28A5-P5,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.90800357,0.9085,CCCCCCc1ccc(C#CCN(CC#Cc2ccc(CCCCCC)cc2)CCOCCOCCN(CC#Cc2ccc(CCCCCC)cc2)CC#Cc2ccc(CCCCCC)cc2)cc1,Han_a3,DOPE,,B26-4,Han_a3,mRNA,HepG2,1.0,0,0.9085,Han_a3
0.95318633,0.955,CCCCCCCCCOC(=O)CCSCCCC(=N)NCCNC(=N)CCCSCCC(=O)OCCCCCCCCC,Han_amidine,DOPE,Computed with aid lipid molwt as 865,15T-O9,Han_amidine,mRNA,HepG2,1.0,0,0.955,Han_amidine
0.9510234,0.95,CCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCCCC)CCCCCCCCCC,Liu_iphos,MDOA,,10A1-P13,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.93995106,0.95,CCCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCCCC,Liu_iphos,MDOA,,5A1-P16,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.9408416,0.95,CCCCCCCCCCCCCCCCOP(=O)(O)OCCN(CCOP(=O)(O)OCCCCCCCCCCCCCCCC)CCN1CCN(CCOP(=O)(O)OCCCCCCCCCCCCCCCC)CC1,Liu_iphos,MDOA,,20A3-P16,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.9723421,0.995,CCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCC(CCCCCC)CCCCCCCC,Han_amidine,DOPE,Computed with aid lipid molwt as 865,9T-O12,Han_amidine,mRNA,HepG2,1.0,0,0.995,Han_amidine
0.9449057,0.95,CCCCCCCCCOP(=O)(O)OCCN(CCCN1CCN(CCCN(CCOP(=O)(O)OCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCC)CC1)CCOP(=O)(O)OCCCCCCCCC,Liu_iphos,MDOA,,23A4-P9,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.9583507,1.0,N(CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C)(CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C)CCCN(C)C,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2779",2A9V-Cit,Lee_unsat,mRNA,IGROV1,1.0,0,1.0,Lee_unsat
0.9297731,0.95,CCCCCCCCCCCCCCOP(=O)(O)OCCNCCCN(CCCN(C)C)CCOP(=O)(O)OCCCCCCCCCCCCCC,Liu_iphos,MDOA,,21A2-P14,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.9382543,0.95,CCCCCCCCOP(=O)(O)OCCNCCNCCNCCNCCOP(=O)(O)OCCCCCCCC,Liu_iphos,MDOA,,24A2-P8,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.9633557,0.9904214559,N(CCC(=O)OCCOC(=O)C(C)CSCCCCC=C)(CCC(=O)OCCOC(=O)C(C)CSCCCCC=C)CCCN(C)C,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2772",2A9V-5,Lee_unsat,mRNA,IGROV1,1.0,0,0.9904214559,Lee_unsat
0.91507703,0.95,CCCCCCCCCCCCOP(=O)(O)OCCNCCN1CCN(CCOP(=O)(O)OCCCCCCCCCCCC)CC1,Liu_iphos,MDOA,,20A2-P12,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.9683034,1.0,CCCCC(C)C(=O)Oc1cc(CNCCN2CCN(CCN)CC2)cc(OC(=O)C(C)CCCC)c1,Lxue,DOPE,Tox,3-a2-6b,Xue_CAD_LNP,mRNA,HeLa,1.0,0,1.0,Xue_CAD_LNP
0.96726066,0.95,CCCCCCCCCCCCCCCCOP(=O)(O)OCCN(C)CCN(CCNC)CCN(C)CCOP(=O)(O)OCCCCCCCCCCCCCCCC,Liu_iphos,MDOA,,26A2-P16,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
0.9386754,0.95,CCCCCCCCCCCOP(=O)(O)OCC[N+](CCCC)(CCCC)CCCC,Liu_iphos,MDOA,,14A1-P11,Liu_iphos,mRNA,IGROV1,0.3,0,0.95,Liu_iphos
