smiles,viability,Formulation,Helper_lipid_ID,Comment,Lipid_name,Experiment_ID,Cargo_type,Model_type,unnormalized_toxicity,paper_link
CCCCC(CC)C(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)C(CC)CCCC)c1,1.0,Lxue,DOPE,Tox,7-a2-7b2,Xue_CAD_LNP,mRNA,HeLa,102.16667,https://www.nature.com/articles/s41467-024-45422-9
CCCCCCCCC(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)CCCCCCCC)c1,1.0,Lxue,DOPE,Tox,7-a2-8,Xue_CAD_LNP,mRNA,HeLa,104.56667,https://www.nature.com/articles/s41467-024-45422-9
CCCCC(C)CCC(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)CCC(C)CCC)c1,0.93537,Lxue,DOPE,Tox,7-a2-8b,Xue_CAD_LNP,mRNA,HeLa,93.53667,https://www.nature.com/articles/s41467-024-45422-9
CCCCCCCCCC(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)CCCCCCCCC)c1,0.93947,Lxue,DOPE,Tox,7-a2-9,Xue_CAD_LNP,mRNA,HeLa,93.94667,https://www.nature.com/articles/s41467-024-45422-9
CCCCCC(C)CCC(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)CCC(C)CCCCC)c1,0.97627,Lxue,DOPE,Tox,7-a2-9b,Xue_CAD_LNP,mRNA,HeLa,97.62667,https://www.nature.com/articles/s41467-024-45422-9
CCCCC(CC)CCC(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)CCC(CC)CCCC)c1,0.96843,Lxue,DOPE,Tox,7-a2-9b2,Xue_CAD_LNP,mRNA,HeLa,96.84333,https://www.nature.com/articles/s41467-024-45422-9
CCCCC(C)CCC(=O)Oc1cc(OC(=O)CCC(C)CCCC)c(CNCCN(CC)CC)c(OC(=O)CCC(C)CCCC)c1,0.98057,Lxue,DOPE,Tox,7-a3-8b,Xue_CAD_LNP,mRNA,HeLa,98.05667,https://www.nature.com/articles/s41467-024-45422-9
CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCN(CC)CC)c(OC(=O)CCC(CC)CCCC)c1,0.98277,Lxue,DOPE,Tox,7-a3-9b2,Xue_CAD_LNP,mRNA,HeLa,98.27667,https://www.nature.com/articles/s41467-024-45422-9
CCCCCCC(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)CCCCCC)c1,1.0,Lxue,DOPE,Tox,8-a2-6,Xue_CAD_LNP,mRNA,HeLa,100.54,https://www.nature.com/articles/s41467-024-45422-9
CCCCC(C)C(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)C(C)CCCC)c1,0.97423,Lxue,DOPE,Tox,8-a2-6b,Xue_CAD_LNP,mRNA,HeLa,97.42333,https://www.nature.com/articles/s41467-024-45422-9
CCCCCCCC(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)CCCCCCC)c1,0.98233,Lxue,DOPE,Tox,8-a2-7,Xue_CAD_LNP,mRNA,HeLa,98.23333,https://www.nature.com/articles/s41467-024-45422-9
CCCCCC(C)C(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)C(C)CCCCC)c1,1.0,Lxue,DOPE,Tox,8-a2-7b,Xue_CAD_LNP,mRNA,HeLa,100.50333,https://www.nature.com/articles/s41467-024-45422-9
CCCCC(CC)C(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)C(CC)CCCC)c1,1.0,Lxue,DOPE,Tox,8-a2-7b2,Xue_CAD_LNP,mRNA,HeLa,100.32333,https://www.nature.com/articles/s41467-024-45422-9
CCCCCCCCC(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)CCCCCCCC)c1,1.0,Lxue,DOPE,Tox,8-a2-8,Xue_CAD_LNP,mRNA,HeLa,103.23667,https://www.nature.com/articles/s41467-024-45422-9
CCCCC(C)CCC(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)CCC(C)CCC)c1,1.0,Lxue,DOPE,Tox,8-a2-8b,Xue_CAD_LNP,mRNA,HeLa,101.37667,https://www.nature.com/articles/s41467-024-45422-9
CCCCCCCCCC(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)CCCCCCCCC)c1,1.0,Lxue,DOPE,Tox,8-a2-9,Xue_CAD_LNP,mRNA,HeLa,100.05333,https://www.nature.com/articles/s41467-024-45422-9
CCCCCC(C)CCC(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)CCC(C)CCCCC)c1,0.99847,Lxue,DOPE,Tox,8-a2-9b,Xue_CAD_LNP,mRNA,HeLa,99.84667,https://www.nature.com/articles/s41467-024-45422-9
CCCCC(CC)CCC(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)CCC(CC)CCCC)c1,0.9952,Lxue,DOPE,Tox,8-a2-9b2,Xue_CAD_LNP,mRNA,HeLa,99.52,https://www.nature.com/articles/s41467-024-45422-9
CCCCC(C)CCC(=O)Oc1cc(OC(=O)CCC(C)CCCC)c(CNCCCN(CC)CC)c(OC(=O)CCC(C)CCCC)c1,1.0,Lxue,DOPE,Tox,8-a3-8b,Xue_CAD_LNP,mRNA,HeLa,101.93,https://www.nature.com/articles/s41467-024-45422-9
CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCCN(CC)CC)c(OC(=O)CCC(CC)CCCC)c1,1.0,Lxue,DOPE,Tox,8-a3-9b2,Xue_CAD_LNP,mRNA,HeLa,101.68333,https://www.nature.com/articles/s41467-024-45422-9
CCCCCCC(=O)Oc1cc(CNCCN2CCN(C)CC2)cc(OC(=O)CCCCCC)c1,1.0,Lxue,DOPE,Tox,9-a2-6,Xue_CAD_LNP,mRNA,HeLa,101.70667,https://www.nature.com/articles/s41467-024-45422-9
CCCCC(C)C(=O)Oc1cc(CNCCN2CCN(C)CC2)cc(OC(=O)C(C)CCCC)c1,1.0,Lxue,DOPE,Tox,9-a2-6b,Xue_CAD_LNP,mRNA,HeLa,100.01667,https://www.nature.com/articles/s41467-024-45422-9
CCCCCCCC(=O)Oc1cc(CNCCN2CCN(C)CC2)cc(OC(=O)CCCCCCC)c1,0.9993,Lxue,DOPE,Tox,9-a2-7,Xue_CAD_LNP,mRNA,HeLa,99.93,https://www.nature.com/articles/s41467-024-45422-9
CCCCCC(C)C(=O)Oc1cc(CNCCN2CCN(C)CC2)cc(OC(=O)C(C)CCCCC)c1,0.976,Lxue,DOPE,Tox,9-a2-7b,Xue_CAD_LNP,mRNA,HeLa,97.6,https://www.nature.com/articles/s41467-024-45422-9
CCCCC(CC)C(=O)Oc1cc(CNCCN2CCN(C)CC2)cc(OC(=O)C(CC)CCCC)c1,1.0,Lxue,DOPE,Tox,9-a2-7b2,Xue_CAD_LNP,mRNA,HeLa,101.05,https://www.nature.com/articles/s41467-024-45422-9
CCCCCCCCC(=O)Oc1cc(CNCCN2CCN(C)CC2)cc(OC(=O)CCCCCCCC)c1,0.97193,Lxue,DOPE,Tox,9-a2-8,Xue_CAD_LNP,mRNA,HeLa,97.19333,https://www.nature.com/articles/s41467-024-45422-9
CCCCC(C)CCC(=O)Oc1cc(CNCCN2CCN(C)CC2)cc(OC(=O)CCC(C)CCC)c1,1.0,Lxue,DOPE,Tox,9-a2-8b,Xue_CAD_LNP,mRNA,HeLa,101.80333,https://www.nature.com/articles/s41467-024-45422-9
CCCCCCCCCC(=O)Oc1cc(CNCCN2CCN(C)CC2)cc(OC(=O)CCCCCCCCC)c1,0.99023,Lxue,DOPE,Tox,9-a2-9,Xue_CAD_LNP,mRNA,HeLa,99.02333,https://www.nature.com/articles/s41467-024-45422-9
CCCCCC(C)CCC(=O)Oc1cc(CNCCN2CCN(C)CC2)cc(OC(=O)CCC(C)CCCCC)c1,1.0,Lxue,DOPE,Tox,9-a2-9b,Xue_CAD_LNP,mRNA,HeLa,100.23667,https://www.nature.com/articles/s41467-024-45422-9
CCCCC(CC)CCC(=O)Oc1cc(CNCCN2CCN(C)CC2)cc(OC(=O)CCC(CC)CCCC)c1,0.99487,Lxue,DOPE,Tox,9-a2-9b2,Xue_CAD_LNP,mRNA,HeLa,99.48667,https://www.nature.com/articles/s41467-024-45422-9
CCCCCCC(=O)Oc1cc(CNCCCN2CCN(C)CC2)cc(OC(=O)CCCCCC)c1,1.0,Lxue,DOPE,Tox,10-a2-6,Xue_CAD_LNP,mRNA,HeLa,100.90667,https://www.nature.com/articles/s41467-024-45422-9
CCCCC(C)C(=O)Oc1cc(CNCCCN2CCN(C)CC2)cc(OC(=O)C(C)CCCC)c1,1.0,Lxue,DOPE,Tox,10-a2-6b,Xue_CAD_LNP,mRNA,HeLa,100.12333,https://www.nature.com/articles/s41467-024-45422-9
CCCCCCCC(=O)Oc1cc(CNCCCN2CCN(C)CC2)cc(OC(=O)CCCCCCC)c1,1.0,Lxue,DOPE,Tox,10-a2-7,Xue_CAD_LNP,mRNA,HeLa,101.77,https://www.nature.com/articles/s41467-024-45422-9
CCCCCC(C)C(=O)Oc1cc(CNCCCN2CCN(C)CC2)cc(OC(=O)C(C)CCCCC)c1,0.99673,Lxue,DOPE,Tox,10-a2-7b,Xue_CAD_LNP,mRNA,HeLa,99.67333,https://www.nature.com/articles/s41467-024-45422-9
CCCCC(CC)C(=O)Oc1cc(CNCCCN2CCN(C)CC2)cc(OC(=O)C(CC)CCCC)c1,1.0,Lxue,DOPE,Tox,10-a2-7b2,Xue_CAD_LNP,mRNA,HeLa,100.21333,https://www.nature.com/articles/s41467-024-45422-9
CCCCCCCCC(=O)Oc1cc(CNCCCN2CCN(C)CC2)cc(OC(=O)CCCCCCCC)c1,1.0,Lxue,DOPE,Tox,10-a2-8,Xue_CAD_LNP,mRNA,HeLa,101.11333,https://www.nature.com/articles/s41467-024-45422-9
CCCCC(C)CCC(=O)Oc1cc(CNCCCN2CCN(C)CC2)cc(OC(=O)CCC(C)CCC)c1,1.0,Lxue,DOPE,Tox,10-a2-8b,Xue_CAD_LNP,mRNA,HeLa,100.4,https://www.nature.com/articles/s41467-024-45422-9
CCCCCCCCCC(=O)Oc1cc(CNCCCN2CCN(C)CC2)cc(OC(=O)CCCCCCCCC)c1,1.0,Lxue,DOPE,Tox,10-a2-9,Xue_CAD_LNP,mRNA,HeLa,104.80333,https://www.nature.com/articles/s41467-024-45422-9
CCCCCC(C)CCC(=O)Oc1cc(CNCCCN2CCN(C)CC2)cc(OC(=O)CCC(C)CCCCC)c1,1.0,Lxue,DOPE,Tox,10-a2-9b,Xue_CAD_LNP,mRNA,HeLa,101.93,https://www.nature.com/articles/s41467-024-45422-9
CCCCC(CC)CCC(=O)Oc1cc(CNCCCN2CCN(C)CC2)cc(OC(=O)CCC(CC)CCCC)c1,1.0,Lxue,DOPE,Tox,10-a2-9b2,Xue_CAD_LNP,mRNA,HeLa,104.62667,https://www.nature.com/articles/s41467-024-45422-9
CCCCC(C)CCC(=O)Oc1cc(OC(=O)CCC(C)CCCC)c(CNCCCN2CCN(C)CC2)c(OC(=O)CCC(C)CCCC)c1,0.97517,Lxue,DOPE,Tox,10-a3-8b,Xue_CAD_LNP,mRNA,HeLa,97.51667,https://www.nature.com/articles/s41467-024-45422-9
CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCCN2CCN(C)CC2)c(OC(=O)CCC(CC)CCCC)c1,0.98303,Lxue,DOPE,Tox,10-a3-9b2,Xue_CAD_LNP,mRNA,HeLa,98.30333,https://www.nature.com/articles/s41467-024-45422-9
CCCCCCC(=O)Oc1cc(CNCCCN)cc(OC(=O)CCCCCC)c1,1.0,Lxue,DOPE,Tox,11-a2-6,Xue_CAD_LNP,mRNA,HeLa,100.24667,https://www.nature.com/articles/s41467-024-45422-9
CCCCCCCC(=O)Oc1cc(CNCCCN)cc(OC(=O)CCCCCCC)c1,0.95107,Lxue,DOPE,Tox,11-a2-7,Xue_CAD_LNP,mRNA,HeLa,95.10667,https://www.nature.com/articles/s41467-024-45422-9
CCCCC(CC)C(=O)Oc1cc(CNCCCN)cc(OC(=O)C(CC)CCCC)c1,0.9988,Lxue,DOPE,Tox,11-a2-7b2,Xue_CAD_LNP,mRNA,HeLa,99.88,https://www.nature.com/articles/s41467-024-45422-9
CCCCCCCCC(=O)Oc1cc(CNCCCN)cc(OC(=O)CCCCCCCC)c1,0.9644,Lxue,DOPE,Tox,11-a2-8,Xue_CAD_LNP,mRNA,HeLa,96.44,https://www.nature.com/articles/s41467-024-45422-9
CCCCC(C)CCC(=O)Oc1cc(CNCCCN)cc(OC(=O)CCC(C)CCC)c1,1.0,Lxue,DOPE,Tox,11-a2-8b,Xue_CAD_LNP,mRNA,HeLa,101.37,https://www.nature.com/articles/s41467-024-45422-9
CCCCCCCCCC(=O)Oc1cc(CNCCCN)cc(OC(=O)CCCCCCCCC)c1,1.0,Lxue,DOPE,Tox,11-a2-9,Xue_CAD_LNP,mRNA,HeLa,102.88667,https://www.nature.com/articles/s41467-024-45422-9
CCCCCC(C)CCC(=O)Oc1cc(CNCCCN)cc(OC(=O)CCC(C)CCCCC)c1,1.0,Lxue,DOPE,Tox,11-a2-9b,Xue_CAD_LNP,mRNA,HeLa,100.79,https://www.nature.com/articles/s41467-024-45422-9
